location-long,location-lat,individual-local-identifier,year,month
-128.901,16.76,2005CA-Bmu-10821,2006,1
-128.745,15.758,2005CA-Bmu-10821,2006,1
-128.709,15.505,2005CA-Bmu-10821,2006,1
-128.63,15.426,2005CA-Bmu-10821,2006,1
-127.40800000000002,14.326,2005CA-Bmu-10821,2006,1
-125.12,13.667,2005CA-Bmu-10821,2006,1
-123.352,11.6,2005CA-Bmu-10821,2006,1
-120.18200000000002,6.519,2005CA-Bmu-10821,2006,1
-106.20499999999998,6.339,2005CA-Bmu-10821,2006,2
-103.072,7.853,2005CA-Bmu-10821,2006,2
-103.087,7.821,2005CA-Bmu-10821,2006,2
-102.48699999999997,8.661,2005CA-Bmu-10821,2006,2
-102.23199999999996,8.463,2005CA-Bmu-10821,2006,2
-102.29700000000004,9.164,2005CA-Bmu-10821,2006,2
-101.51999999999998,9.014,2005CA-Bmu-10821,2006,2
-101.512,9.041,2005CA-Bmu-10821,2006,2
-101.16700000000004,9.092,2005CA-Bmu-10821,2006,2
-123.378,37.456,2005CA-Bmu-10823,2005,8
-123.23399999999998,36.832,2005CA-Bmu-10823,2005,8
-123.26999999999998,36.761,2005CA-Bmu-10823,2005,8
-123.356,36.869,2005CA-Bmu-10823,2005,8
-122.973,36.206,2005CA-Bmu-10823,2005,8
-122.151,36.211,2005CA-Bmu-10823,2005,9
-122.31,36.638,2005CA-Bmu-10823,2005,9
-122.122,35.921,2005CA-Bmu-10823,2005,9
-121.892,35.824,2005CA-Bmu-10823,2005,9
-122.046,35.532,2005CA-Bmu-10823,2005,9
-121.803,35.186,2005CA-Bmu-10823,2005,9
-121.98000000000002,34.525,2005CA-Bmu-10823,2005,9
-122.01999999999998,34.548,2005CA-Bmu-10823,2005,9
-121.761,34.176,2005CA-Bmu-10823,2005,9
-121.712,34.168,2005CA-Bmu-10823,2005,9
-121.513,34.959,2005CA-Bmu-10823,2005,9
-121.797,34.728,2005CA-Bmu-10823,2005,9
-122.26,35.11,2005CA-Bmu-10823,2005,10
-121.74200000000002,34.49,2005CA-Bmu-10823,2005,10
-121.29000000000002,34.104,2005CA-Bmu-10823,2005,10
-121.90699999999998,34.208,2005CA-Bmu-10823,2005,10
-121.385,34.049,2005CA-Bmu-10823,2005,10
-121.19400000000002,33.972,2005CA-Bmu-10823,2005,10
-116.542,31.1,2005CA-Bmu-10823,2005,11
-115.822,29.621,2005CA-Bmu-10823,2005,11
-115.57999999999998,29.281,2005CA-Bmu-10823,2005,11
-116.697,29.582,2005CA-Bmu-10823,2005,11
-121.833,36.076,2005CA-Bmu-10826,2005,8
-123.113,36.055,2005CA-Bmu-10826,2005,8
-122.065,36.408,2005CA-Bmu-10826,2005,8
-121.977,36.296,2005CA-Bmu-10826,2005,8
-121.942,36.32,2005CA-Bmu-10826,2005,8
-122.04000000000002,35.893,2005CA-Bmu-10826,2005,8
-120.452,33.966,2005CA-Bmu-10826,2005,8
-119.916,33.313,2005CA-Bmu-10826,2005,8
-120.273,33.931,2005CA-Bmu-10826,2005,8
-120.93,34.449,2005CA-Bmu-10826,2005,8
-120.963,34.53,2005CA-Bmu-10826,2005,8
-122.163,36.25,2005CA-Bmu-10826,2005,9
-122.126,36.078,2005CA-Bmu-10826,2005,9
-121.99,36.099,2005CA-Bmu-10826,2005,9
-122.87900000000002,35.805,2005CA-Bmu-10826,2005,9
-122.65800000000002,36.408,2005CA-Bmu-10826,2005,9
-122.074,35.61,2005CA-Bmu-10826,2005,9
-121.707,35.566,2005CA-Bmu-10826,2005,9
-122.123,35.577,2005CA-Bmu-10826,2005,9
-121.11700000000002,35.362,2005CA-Bmu-10826,2005,9
-120.91,35.221,2005CA-Bmu-10826,2005,9
-120.47,33.733,2005CA-Bmu-10826,2005,9
-119.489,33.328,2005CA-Bmu-10826,2005,9
-119.039,33.578,2005CA-Bmu-10826,2005,9
-119.423,33.678,2005CA-Bmu-10826,2005,9
-119.406,33.552,2005CA-Bmu-10826,2005,9
-119.458,33.636,2005CA-Bmu-10826,2005,9
-119.53199999999998,33.642,2005CA-Bmu-10826,2005,9
-119.551,33.635,2005CA-Bmu-10826,2005,9
-119.63,33.634,2005CA-Bmu-10826,2005,9
-119.38,33.602,2005CA-Bmu-10826,2005,9
-119.531,33.569,2005CA-Bmu-10826,2005,9
-119.38,33.589,2005CA-Bmu-10826,2005,9
-119.372,33.569,2005CA-Bmu-10826,2005,9
-119.287,34.046,2005CA-Bmu-10826,2005,9
-119.33499999999998,33.61,2005CA-Bmu-10826,2005,9
-119.423,33.587,2005CA-Bmu-10826,2005,9
-119.45600000000002,33.671,2005CA-Bmu-10826,2005,9
-119.406,33.672,2005CA-Bmu-10826,2005,9
-119.299,33.629,2005CA-Bmu-10826,2005,9
-119.298,33.582,2005CA-Bmu-10826,2005,9
-119.28300000000002,33.591,2005CA-Bmu-10826,2005,9
-119.32299999999998,33.67,2005CA-Bmu-10826,2005,9
-119.26,33.559,2005CA-Bmu-10826,2005,9
-119.35,33.53,2005CA-Bmu-10826,2005,9
-119.54399999999998,33.364,2005CA-Bmu-10826,2005,9
-118.839,33.289,2005CA-Bmu-10826,2005,9
-118.941,33.264,2005CA-Bmu-10826,2005,9
-118.44299999999998,33.359,2005CA-Bmu-10826,2005,9
-118.858,33.262,2005CA-Bmu-10826,2005,9
-119.02800000000002,33.23,2005CA-Bmu-10826,2005,10
-119.31799999999998,33.059,2005CA-Bmu-10826,2005,10
-119.292,33.136,2005CA-Bmu-10826,2005,10
-119.631,33.075,2005CA-Bmu-10826,2005,10
-119.801,33.134,2005CA-Bmu-10826,2005,10
-119.712,32.976,2005CA-Bmu-10826,2005,10
-119.60500000000002,33.011,2005CA-Bmu-10826,2005,10
-119.762,32.677,2005CA-Bmu-10826,2005,10
-120.07999999999998,33.06,2005CA-Bmu-10826,2005,10
-119.68099999999998,33.054,2005CA-Bmu-10826,2005,10
-119.172,32.631,2005CA-Bmu-10826,2005,10
-119.399,32.477,2005CA-Bmu-10826,2005,10
-119.588,32.633,2005CA-Bmu-10826,2005,10
-118.99200000000002,32.148,2005CA-Bmu-10826,2005,10
-118.985,32.406,2005CA-Bmu-10826,2005,10
-119.14100000000002,32.38,2005CA-Bmu-10826,2005,10
-118.925,32.358,2005CA-Bmu-10826,2005,10
-118.995,32.448,2005CA-Bmu-10826,2005,10
-118.901,32.414,2005CA-Bmu-10826,2005,10
-119.12099999999998,32.511,2005CA-Bmu-10826,2005,10
-118.939,32.391,2005CA-Bmu-10826,2005,10
-119.102,32.54,2005CA-Bmu-10826,2005,10
-117.805,32.653,2005CA-Bmu-10826,2005,10
-117.44400000000002,32.567,2005CA-Bmu-10826,2005,10
-121.91,36.24,2005CA-Bmu-10828,2005,8
-122.497,37.39,2005CA-Bmu-10828,2005,8
-122.975,37.473,2005CA-Bmu-10828,2005,8
-121.562,35.582,2005CA-Bmu-10829,2005,8
-121.637,35.539,2005CA-Bmu-10829,2005,8
-121.60899999999998,35.5,2005CA-Bmu-10829,2005,8
-121.62099999999998,35.616,2005CA-Bmu-10829,2005,8
-121.69400000000002,35.74,2005CA-Bmu-10829,2005,8
-121.751,35.895,2005CA-Bmu-10829,2005,8
-121.546,35.681,2005CA-Bmu-10829,2005,8
-121.65300000000002,35.665,2005CA-Bmu-10829,2005,8
-121.813,35.604,2005CA-Bmu-10829,2005,8
-121.921,35.673,2005CA-Bmu-10829,2005,8
-121.51600000000002,35.44,2005CA-Bmu-10829,2005,8
-121.439,35.822,2005CA-Bmu-10829,2005,8
-121.50799999999998,35.81,2005CA-Bmu-10829,2005,8
-122.02800000000002,35.858,2005CA-Bmu-10829,2005,8
-122.106,35.865,2005CA-Bmu-10829,2005,8
-121.962,35.715,2005CA-Bmu-10829,2005,8
-122.111,35.798,2005CA-Bmu-10829,2005,8
-122.501,35.966,2005CA-Bmu-10829,2005,8
-122.809,36.091,2005CA-Bmu-10829,2005,8
-122.832,36.162,2005CA-Bmu-10829,2005,8
-122.647,36.228,2005CA-Bmu-10829,2005,8
-122.85,36.23,2005CA-Bmu-10829,2005,8
-122.99599999999998,36.009,2005CA-Bmu-10829,2005,8
-122.815,35.911,2005CA-Bmu-10829,2005,8
-122.623,35.748,2005CA-Bmu-10829,2005,8
-122.178,35.758,2005CA-Bmu-10829,2005,8
-121.719,35.658,2005CA-Bmu-10829,2005,8
-121.894,35.691,2005CA-Bmu-10829,2005,8
-121.769,35.645,2005CA-Bmu-10829,2005,8
-121.70999999999998,35.68,2005CA-Bmu-10829,2005,8
-121.788,35.628,2005CA-Bmu-10829,2005,8
-121.678,35.436,2005CA-Bmu-10829,2005,8
-121.39100000000002,35.208,2005CA-Bmu-10829,2005,8
-121.477,35.118,2005CA-Bmu-10829,2005,8
-121.589,34.985,2005CA-Bmu-10829,2005,8
-121.564,35.06,2005CA-Bmu-10829,2005,8
-121.534,35.059,2005CA-Bmu-10829,2005,8
-121.52100000000002,35.06,2005CA-Bmu-10829,2005,8
-121.286,34.946,2005CA-Bmu-10829,2005,8
-121.18099999999998,34.91,2005CA-Bmu-10829,2005,8
-121.507,34.954,2005CA-Bmu-10829,2005,8
-121.393,34.886,2005CA-Bmu-10829,2005,8
-121.031,34.693,2005CA-Bmu-10829,2005,8
-121.078,34.781,2005CA-Bmu-10829,2005,8
-121.897,35.49,2005CA-Bmu-10829,2005,8
-122.35899999999998,35.699,2005CA-Bmu-10829,2005,8
-122.375,35.786,2005CA-Bmu-10829,2005,8
-122.334,35.694,2005CA-Bmu-10829,2005,8
-123.212,36.088,2005CA-Bmu-10829,2005,8
-123.143,36.073,2005CA-Bmu-10829,2005,8
-122.899,36.186,2005CA-Bmu-10829,2005,8
-122.57999999999998,36.052,2005CA-Bmu-10829,2005,8
-122.344,36.168,2005CA-Bmu-10829,2005,8
-122.381,36.127,2005CA-Bmu-10829,2005,8
-121.963,36.053,2005CA-Bmu-10829,2005,8
-122.366,36.235,2005CA-Bmu-10829,2005,8
-121.561,35.965,2005CA-Bmu-10829,2005,8
-121.90300000000002,35.946,2005CA-Bmu-10829,2005,8
-121.76,36.03,2005CA-Bmu-10829,2005,8
-122.036,36.051,2005CA-Bmu-10829,2005,8
-121.902,35.961,2005CA-Bmu-10829,2005,8
-121.88299999999998,35.921,2005CA-Bmu-10829,2005,8
-122.406,36.051,2005CA-Bmu-10829,2005,8
-122.152,35.982,2005CA-Bmu-10829,2005,8
-122.199,36.189,2005CA-Bmu-10829,2005,8
-122.118,36.574,2005CA-Bmu-10829,2005,8
-123.042,37.021,2005CA-Bmu-10829,2005,9
-123.12,37.088,2005CA-Bmu-10829,2005,9
-122.66500000000002,36.578,2005CA-Bmu-10829,2005,9
-122.55,36.549,2005CA-Bmu-10829,2005,9
-122.72,36.513,2005CA-Bmu-10829,2005,9
-122.32,36.387,2005CA-Bmu-10829,2005,9
-122.475,36.693,2005CA-Bmu-10829,2005,9
-122.6,37.254,2005CA-Bmu-10829,2005,9
-122.773,37.516,2005CA-Bmu-10829,2005,9
-122.97899999999998,37.92,2005CA-Bmu-10829,2005,9
-123.69299999999998,38.197,2005CA-Bmu-10829,2005,9
-124.03199999999998,38.775,2005CA-Bmu-10829,2005,9
-123.97,39.585,2005CA-Bmu-10829,2005,9
-123.785,39.523,2005CA-Bmu-10829,2005,9
-124.187,40.034,2005CA-Bmu-10829,2005,9
-124.207,40.075,2005CA-Bmu-10829,2005,9
-124.584,40.48,2005CA-Bmu-10829,2005,9
-124.422,40.346,2005CA-Bmu-10829,2005,9
-124.41500000000002,40.312,2005CA-Bmu-10829,2005,9
-124.35399999999998,40.163,2005CA-Bmu-10829,2005,9
-124.33499999999998,40.157,2005CA-Bmu-10829,2005,9
-124.29500000000002,40.197,2005CA-Bmu-10829,2005,9
-124.337,40.22,2005CA-Bmu-10829,2005,9
-124.285,40.174,2005CA-Bmu-10829,2005,9
-124.441,40.336,2005CA-Bmu-10829,2005,9
-124.66,40.307,2005CA-Bmu-10829,2005,9
-124.772,40.376,2005CA-Bmu-10829,2005,9
-124.839,40.398,2005CA-Bmu-10829,2005,9
-124.96699999999998,40.475,2005CA-Bmu-10829,2005,9
-124.849,40.413,2005CA-Bmu-10829,2005,9
-125.309,40.568,2005CA-Bmu-10829,2005,9
-125.38,40.559,2005CA-Bmu-10829,2005,9
-125.785,40.818,2005CA-Bmu-10829,2005,9
-125.71699999999998,40.892,2005CA-Bmu-10829,2005,9
-125.541,41.013,2005CA-Bmu-10829,2005,9
-125.64100000000002,41.093,2005CA-Bmu-10829,2005,9
-125.596,41.012,2005CA-Bmu-10829,2005,9
-125.535,41.179,2005CA-Bmu-10829,2005,9
-125.325,41.231,2005CA-Bmu-10829,2005,9
-125.263,41.207,2005CA-Bmu-10829,2005,9
-125.27800000000002,41.251,2005CA-Bmu-10829,2005,9
-125.14,41.32,2005CA-Bmu-10829,2005,9
-125.264,41.224,2005CA-Bmu-10829,2005,9
-125.405,41.672,2005CA-Bmu-10829,2005,9
-125.126,41.278,2005CA-Bmu-10829,2005,9
-125.248,40.819,2005CA-Bmu-10829,2005,9
-125.196,40.78,2005CA-Bmu-10829,2005,9
-124.901,40.924,2005CA-Bmu-10829,2005,9
-124.473,40.785,2005CA-Bmu-10829,2005,9
-124.339,41.297,2005CA-Bmu-10829,2005,9
-124.30700000000002,41.057,2005CA-Bmu-10829,2005,9
-124.482,41.433,2005CA-Bmu-10829,2005,9
-126.586,43.053,2005CA-Bmu-10829,2005,9
-124.638,42.005,2005CA-Bmu-10829,2005,9
-124.83499999999998,41.667,2005CA-Bmu-10829,2005,9
-125.683,41.717,2005CA-Bmu-10829,2005,9
-124.325,40.607,2005CA-Bmu-10829,2005,9
-124.47199999999998,40.688,2005CA-Bmu-10829,2005,9
-124.375,41.039,2005CA-Bmu-10829,2005,9
-124.381,40.653,2005CA-Bmu-10829,2005,9
-124.473,40.543,2005CA-Bmu-10829,2005,9
-124.531,40.685,2005CA-Bmu-10829,2005,9
-124.464,40.677,2005CA-Bmu-10829,2005,9
-124.522,40.658,2005CA-Bmu-10829,2005,9
-124.44299999999998,40.631,2005CA-Bmu-10829,2005,9
-124.57,40.571,2005CA-Bmu-10829,2005,9
-124.398,40.562,2005CA-Bmu-10829,2005,9
-125.083,40.969,2005CA-Bmu-10829,2005,9
-124.253,41.125,2005CA-Bmu-10829,2005,9
-124.458,41.059,2005CA-Bmu-10829,2005,9
-124.346,41.069,2005CA-Bmu-10829,2005,9
-124.612,41.042,2005CA-Bmu-10829,2005,9
-124.297,40.999,2005CA-Bmu-10829,2005,9
-124.389,40.968,2005CA-Bmu-10829,2005,9
-124.4,40.965,2005CA-Bmu-10829,2005,9
-124.475,40.875,2005CA-Bmu-10829,2005,9
-124.422,40.873,2005CA-Bmu-10829,2005,9
-124.37900000000002,40.859,2005CA-Bmu-10829,2005,9
-124.412,40.847,2005CA-Bmu-10829,2005,10
-124.627,40.958,2005CA-Bmu-10829,2005,10
-124.386,40.859,2005CA-Bmu-10829,2005,10
-124.352,40.847,2005CA-Bmu-10829,2005,10
-124.30700000000002,40.826,2005CA-Bmu-10829,2005,10
-124.372,40.826,2005CA-Bmu-10829,2005,10
-124.473,40.894,2005CA-Bmu-10829,2005,10
-124.381,40.853,2005CA-Bmu-10829,2005,10
-124.474,40.845,2005CA-Bmu-10829,2005,10
-124.471,40.804,2005CA-Bmu-10829,2005,10
-124.441,40.814,2005CA-Bmu-10829,2005,10
-124.567,40.829,2005CA-Bmu-10829,2005,10
-124.292,41.156,2005CA-Bmu-10829,2005,10
-124.402,41.105,2005CA-Bmu-10829,2005,10
-124.148,41.191,2005CA-Bmu-10829,2005,10
-124.26,41.248,2005CA-Bmu-10829,2005,10
-124.452,41.478,2005CA-Bmu-10829,2005,10
-124.441,41.439,2005CA-Bmu-10829,2005,10
-124.559,41.625,2005CA-Bmu-10829,2005,10
-124.426,41.761,2005CA-Bmu-10829,2005,10
-124.40300000000002,41.886,2005CA-Bmu-10829,2005,10
-124.428,41.94,2005CA-Bmu-10829,2005,10
-124.485,41.888,2005CA-Bmu-10829,2005,10
-124.638,41.849,2005CA-Bmu-10829,2005,10
-124.574,41.937,2005CA-Bmu-10829,2005,10
-124.48399999999998,41.561,2005CA-Bmu-10829,2005,10
-124.51999999999998,41.489,2005CA-Bmu-10829,2005,10
-124.32999999999998,40.97,2005CA-Bmu-10829,2005,10
-124.47899999999998,40.738,2005CA-Bmu-10829,2005,10
-124.541,40.699,2005CA-Bmu-10829,2005,10
-124.55200000000002,40.693,2005CA-Bmu-10829,2005,10
-124.463,40.684,2005CA-Bmu-10829,2005,10
-124.55,40.7,2005CA-Bmu-10829,2005,10
-124.57999999999998,40.683,2005CA-Bmu-10829,2005,10
-124.602,40.628,2005CA-Bmu-10829,2005,10
-124.656,40.443,2005CA-Bmu-10829,2005,10
-125.187,40.53,2005CA-Bmu-10829,2005,10
-124.29000000000002,40.211,2005CA-Bmu-10829,2005,10
-124.314,40.183,2005CA-Bmu-10829,2005,10
-124.365,40.227,2005CA-Bmu-10829,2005,10
-124.288,40.097,2005CA-Bmu-10829,2005,10
-124.276,40.101,2005CA-Bmu-10829,2005,10
-124.316,40.131,2005CA-Bmu-10829,2005,10
-124.292,40.21,2005CA-Bmu-10829,2005,10
-124.364,40.164,2005CA-Bmu-10829,2005,10
-124.26600000000002,40.086,2005CA-Bmu-10829,2005,10
-124.498,40.652,2005CA-Bmu-10829,2005,10
-124.683,41.165,2005CA-Bmu-10829,2005,10
-124.74599999999998,41.306,2005CA-Bmu-10829,2005,10
-124.587,41.415,2005CA-Bmu-10829,2005,10
-124.519,41.681,2005CA-Bmu-10829,2005,10
-124.429,41.816,2005CA-Bmu-10829,2005,10
-124.54000000000002,42.216,2005CA-Bmu-10829,2005,10
-124.663,42.24,2005CA-Bmu-10829,2005,10
-124.53,42.43,2005CA-Bmu-10829,2005,10
-124.65300000000002,42.466,2005CA-Bmu-10829,2005,10
-124.57999999999998,42.831,2005CA-Bmu-10829,2005,10
-124.514,42.331,2005CA-Bmu-10829,2005,10
-124.449,41.922,2005CA-Bmu-10829,2005,10
-124.538,41.95,2005CA-Bmu-10829,2005,10
-124.476,41.877,2005CA-Bmu-10829,2005,10
-124.451,41.961,2005CA-Bmu-10829,2005,10
-124.44,41.921,2005CA-Bmu-10829,2005,10
-124.389,41.921,2005CA-Bmu-10829,2005,10
-124.77100000000002,41.515,2005CA-Bmu-10829,2005,10
-124.414,42.141,2005CA-Bmu-10829,2005,10
-124.35399999999998,42.02,2005CA-Bmu-10829,2005,10
-124.394,41.965,2005CA-Bmu-10829,2005,10
-124.511,41.944,2005CA-Bmu-10829,2005,10
-124.464,41.811,2005CA-Bmu-10829,2005,10
-124.384,41.766,2005CA-Bmu-10829,2005,10
-124.565,41.718,2005CA-Bmu-10829,2005,10
-124.39100000000002,41.608,2005CA-Bmu-10829,2005,10
-124.39,41.631,2005CA-Bmu-10829,2005,10
-124.42000000000002,41.609,2005CA-Bmu-10829,2005,10
-124.579,41.446,2005CA-Bmu-10829,2005,10
-124.45999999999998,41.458,2005CA-Bmu-10829,2005,10
-124.481,41.565,2005CA-Bmu-10829,2005,10
-124.507,41.545,2005CA-Bmu-10829,2005,10
-124.526,41.272,2005CA-Bmu-10829,2005,10
-124.524,41.321,2005CA-Bmu-10829,2005,10
-124.477,41.439,2005CA-Bmu-10829,2005,10
-124.381,41.498,2005CA-Bmu-10829,2005,10
-124.476,41.714,2005CA-Bmu-10829,2005,10
-124.451,41.637,2005CA-Bmu-10829,2005,10
-124.87900000000002,41.424,2005CA-Bmu-10829,2005,10
-124.55599999999998,41.643,2005CA-Bmu-10829,2005,10
-124.48399999999998,41.527,2005CA-Bmu-10829,2005,10
-124.58100000000002,41.498,2005CA-Bmu-10829,2005,10
-124.44,41.492,2005CA-Bmu-10829,2005,10
-124.489,41.594,2005CA-Bmu-10829,2005,10
-124.324,41.537,2005CA-Bmu-10829,2005,10
-124.688,41.807,2005CA-Bmu-10829,2005,10
-124.477,41.555,2005CA-Bmu-10829,2005,10
-124.43,41.646,2005CA-Bmu-10829,2005,10
-124.4,41.679,2005CA-Bmu-10829,2005,10
-124.47899999999998,41.724,2005CA-Bmu-10829,2005,10
-124.463,41.772,2005CA-Bmu-10829,2005,10
-124.31799999999998,41.746,2005CA-Bmu-10829,2005,11
-124.461,41.729,2005CA-Bmu-10829,2005,11
-124.338,40.944,2005CA-Bmu-10829,2005,11
-124.458,40.787,2005CA-Bmu-10829,2005,11
-124.509,40.323,2005CA-Bmu-10829,2005,11
-124.44400000000002,40.542,2005CA-Bmu-10829,2005,11
-124.53,40.64,2005CA-Bmu-10829,2005,11
-124.338,40.735,2005CA-Bmu-10829,2005,11
-124.47199999999998,40.408,2005CA-Bmu-10829,2005,11
-124.65,40.554,2005CA-Bmu-10829,2005,11
-124.647,40.525,2005CA-Bmu-10829,2005,11
-124.668,40.531,2005CA-Bmu-10829,2005,11
-124.674,40.57,2005CA-Bmu-10829,2005,11
-124.614,40.494,2005CA-Bmu-10829,2005,11
-124.54399999999998,40.539,2005CA-Bmu-10829,2005,11
-125.119,40.519,2005CA-Bmu-10829,2005,11
-124.59,40.47,2005CA-Bmu-10829,2005,11
-124.671,40.425,2005CA-Bmu-10829,2005,11
-124.61,40.484,2005CA-Bmu-10829,2005,11
-124.571,40.405,2005CA-Bmu-10829,2005,11
-124.452,40.368,2005CA-Bmu-10829,2005,11
-124.506,40.468,2005CA-Bmu-10829,2005,11
-124.85,40.232,2005CA-Bmu-10829,2005,11
-124.60500000000002,40.475,2005CA-Bmu-10829,2005,11
-124.47899999999998,40.298,2005CA-Bmu-10829,2005,11
-124.77800000000002,40.611,2005CA-Bmu-10829,2005,11
-124.716,40.415,2005CA-Bmu-10829,2005,11
-124.707,40.444,2005CA-Bmu-10829,2005,11
-125.848,42.258,2005CA-Bmu-10829,2005,11
-127.54000000000002,44.983,2005CA-Bmu-10829,2005,11
-127.485,44.967,2005CA-Bmu-10829,2005,11
-127.575,45.143,2005CA-Bmu-10829,2005,11
-127.589,45.133,2005CA-Bmu-10829,2005,11
-127.846,46.962,2005CA-Bmu-10829,2005,11
-128.206,48.003,2005CA-Bmu-10829,2005,11
-128.441,48.483,2005CA-Bmu-10829,2005,11
-128.397,48.338,2005CA-Bmu-10829,2005,11
-128.39,48.334,2005CA-Bmu-10829,2005,11
-128.379,48.352,2005CA-Bmu-10829,2005,11
-128.293,48.004,2005CA-Bmu-10829,2005,11
-128.825,48.227,2005CA-Bmu-10829,2005,11
-127.54399999999998,48.849,2005CA-Bmu-10829,2005,12
-126.43200000000002,47.879,2005CA-Bmu-10829,2005,12
-127.003,47.687,2005CA-Bmu-10829,2005,12
-126.142,47.452,2005CA-Bmu-10829,2005,12
-126.1,47.612,2005CA-Bmu-10829,2005,12
-126.051,47.584,2005CA-Bmu-10829,2005,12
-125.707,47.007,2005CA-Bmu-10829,2005,12
-125.07299999999998,46.739,2005CA-Bmu-10829,2005,12
-125.164,46.722,2005CA-Bmu-10829,2005,12
-124.892,46.51,2005CA-Bmu-10829,2005,12
-125.53,46.014,2005CA-Bmu-10829,2005,12
-125.977,45.344,2005CA-Bmu-10829,2005,12
-124.821,44.787,2005CA-Bmu-10829,2005,12
-124.723,42.898,2005CA-Bmu-10829,2005,12
-124.696,42.996,2005CA-Bmu-10829,2005,12
-124.676,42.781,2005CA-Bmu-10829,2005,12
-124.83499999999998,42.837,2005CA-Bmu-10829,2005,12
-124.876,41.723,2005CA-Bmu-10829,2005,12
-125.438,41.037,2005CA-Bmu-10829,2005,12
-125.848,40.086,2005CA-Bmu-10829,2005,12
-125.9,40.042,2005CA-Bmu-10829,2005,12
-125.268,38.1,2005CA-Bmu-10829,2005,12
-125.322,37.77,2005CA-Bmu-10829,2005,12
-125.086,36.058,2005CA-Bmu-10829,2005,12
-122.89100000000002,32.018,2005CA-Bmu-10829,2006,1
-121.81,30.759,2005CA-Bmu-10829,2006,1
-121.76,30.612,2005CA-Bmu-10829,2006,1
-120.512,28.729,2005CA-Bmu-10829,2006,1
-117.803,25.62,2005CA-Bmu-10829,2006,1
-110.821,20.202,2005CA-Bmu-10829,2006,1
-109.05200000000002,22.094,2005CA-Bmu-10829,2006,2
-108.077,24.162,2005CA-Bmu-10829,2006,2
-108.515,24.424,2005CA-Bmu-10829,2006,2
-108.833,24.348,2005CA-Bmu-10829,2006,2
-108.786,24.155,2005CA-Bmu-10829,2006,2
-122.04500000000002,36.299,2005CA-Bmu-10830,2005,8
-122.974,37.048,2005CA-Bmu-10830,2005,9
-123.378,37.556,2005CA-Bmu-10830,2005,9
-124.671,42.432,2005CA-Bmu-10830,2005,9
-124.47,42.598,2005CA-Bmu-10830,2005,9
-124.489,42.37,2005CA-Bmu-10830,2005,9
-124.401,44.398,2005CA-Bmu-10830,2005,9
-124.15800000000002,44.468,2005CA-Bmu-10830,2005,9
-125.824,44.355,2005CA-Bmu-10830,2005,9
-123.285,37.75,2005CA-Bmu-10830,2005,11
-123.41,38.018,2005CA-Bmu-10830,2005,11
-123.525,37.66,2005CA-Bmu-10830,2005,11
-123.303,37.666,2005CA-Bmu-10830,2005,11
-123.42000000000002,37.962,2005CA-Bmu-10830,2005,11
-123.405,37.903,2005CA-Bmu-10830,2005,11
-123.43200000000002,37.924,2005CA-Bmu-10830,2005,11
-123.435,37.971,2005CA-Bmu-10830,2005,11
-123.281,37.812,2005CA-Bmu-10830,2005,11
-123.339,37.858,2005CA-Bmu-10830,2005,12
-121.558,35.239,2005CA-Bmu-10833,2005,8
-121.397,35.073,2005CA-Bmu-10833,2005,8
-121.014,34.538,2005CA-Bmu-10833,2005,8
-120.762,34.194,2005CA-Bmu-10833,2005,8
-120.874,34.184,2005CA-Bmu-10833,2005,8
-121.001,34.253,2005CA-Bmu-10833,2005,8
-121.019,34.226,2005CA-Bmu-10833,2005,8
-121.029,34.257,2005CA-Bmu-10833,2005,8
-120.738,34.286,2005CA-Bmu-10833,2005,8
-120.611,34.201,2005CA-Bmu-10833,2005,8
-121.112,33.991,2005CA-Bmu-10833,2005,8
-121.136,34.149,2005CA-Bmu-10833,2005,8
-121.05599999999998,34.349,2005CA-Bmu-10833,2005,8
-121.027,34.452,2005CA-Bmu-10833,2005,8
-120.958,34.509,2005CA-Bmu-10833,2005,8
-121.02800000000002,34.367,2005CA-Bmu-10833,2005,8
-121.289,34.589,2005CA-Bmu-10833,2005,8
-121.313,34.7,2005CA-Bmu-10833,2005,8
-121.07999999999998,34.917,2005CA-Bmu-10833,2005,8
-122.01999999999998,35.833,2005CA-Bmu-10833,2005,8
-123.249,37.393,2005CA-Bmu-10833,2005,8
-123.179,36.924,2005CA-Bmu-10833,2005,8
-122.123,35.874,2005CA-Bmu-10833,2005,8
-122.108,35.861,2005CA-Bmu-10833,2005,8
-121.312,34.509,2005CA-Bmu-10833,2005,9
-122.732,35.164,2005CA-Bmu-10833,2005,9
-122.599,35.157,2005CA-Bmu-10833,2005,9
-122.261,35.667,2005CA-Bmu-10833,2005,9
-122.277,35.647,2005CA-Bmu-10833,2005,9
-122.24200000000002,35.627,2005CA-Bmu-10833,2005,9
-121.799,35.33,2005CA-Bmu-10833,2005,9
-121.768,35.393,2005CA-Bmu-10833,2005,9
-122.494,34.838,2005CA-Bmu-10833,2005,9
-122.368,35.373,2005CA-Bmu-10833,2005,9
-122.324,35.329,2005CA-Bmu-10833,2005,9
-122.188,35.605,2005CA-Bmu-10833,2005,9
-122.43099999999998,35.545,2005CA-Bmu-10833,2005,9
-122.39,35.522,2005CA-Bmu-10833,2005,9
-122.43200000000002,35.809,2005CA-Bmu-10833,2005,9
-122.07999999999998,35.865,2005CA-Bmu-10833,2005,9
-122.24200000000002,35.697,2005CA-Bmu-10833,2005,9
